timestamp,region,power_plant,consumer_type,production,consumption,voltage,frequency,equipment_status
2026-03-02T05:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,44.63,33.65,239.15,50.02,ok
2026-03-02T06:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,161.95,150.52,223.04,50.01,ok
2026-03-02T07:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,194.56,187.52,228.65,50.05,ok
2026-03-02T08:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,58.53,53.73,234.4,50.03,ok
2026-03-02T09:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,192.93,195.4,229.1,50.04,ok
2026-03-02T10:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,122.89,117.95,223.01,50.01,ok
2026-03-02T11:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,43.95,41.42,221.04,49.96,ok
2026-03-02T12:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,64.22,60.81,238.81,50.03,ok
2026-03-02T13:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,89.83,90.13,221.15,49.99,ok
2026-03-02T14:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,155.41,158.32,225.85,49.99,ok
2026-03-02T15:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,80.65,68.06,233.6,50.0,ok
2026-03-02T16:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,176.73,146.36,225.41,50.03,ok
2026-03-02T17:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,76.17,85.87,238.56,50.0,ok
2026-03-02T18:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,205.63,202.64,223.81,50.04,ok
2026-03-02T19:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,122.19,117.42,239.94,50.03,ok
2026-03-02T20:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,146.0,142.42,238.31,49.95,maintenance
2026-03-02T21:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,243.03,244.51,226.61,49.98,ok
2026-03-02T22:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,160.59,178.25,236.06,50.04,ok
2026-03-02T23:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,167.15,152.96,223.9,50.03,ok
2026-03-03T00:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,70.37,61.76,229.87,50.0,ok
2026-03-03T01:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,95.47,90.42,220.72,49.96,ok
2026-03-03T02:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,57.33,54.34,223.61,50.03,ok
2026-03-03T03:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,65.05,57.31,222.03,49.96,ok
2026-03-03T04:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,86.55,86.75,225.22,50.04,ok
2026-03-03T05:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,44.81,35.65,234.65,50.05,ok
2026-03-03T06:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,194.7,213.06,236.93,49.96,ok
2026-03-03T07:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,96.35,87.14,235.79,49.96,ok
2026-03-03T08:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,177.98,175.41,228.7,49.97,ok
2026-03-03T09:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,107.51,87.5,238.8,50.03,ok
2026-03-03T10:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,85.67,71.65,225.79,49.99,ok
2026-03-03T11:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,117.77,112.67,239.77,49.97,ok
2026-03-03T12:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,124.21,121.1,228.13,49.98,ok
2026-03-03T13:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,158.91,167.39,225.77,49.99,ok
2026-03-03T14:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,61.73,61.05,221.18,50.0,ok
2026-03-03T15:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,69.87,58.2,227.44,49.99,ok
2026-03-03T16:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,97.31,95.38,221.01,49.99,ok
2026-03-03T17:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,58.27,44.03,221.39,49.95,ok
2026-03-03T18:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,223.47,220.82,227.6,50.03,ok
2026-03-03T19:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,87.35,80.86,222.79,50.03,ok
2026-03-03T20:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,113.95,98.56,221.08,50.05,ok
2026-03-03T21:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,230.4,200.37,231.74,49.96,ok
2026-03-03T22:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,126.67,100.53,235.5,49.98,ok
2026-03-03T23:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,137.8,151.53,225.92,49.96,ok
2026-03-04T00:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,87.91,88.54,235.39,50.04,ok
2026-03-04T01:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,96.56,106.58,238.94,49.95,ok
2026-03-04T02:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,83.86,84.17,235.14,50.02,ok
2026-03-04T03:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,100.57,86.68,223.87,50.05,ok
2026-03-04T04:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,47.53,39.76,225.13,49.98,ok
2026-03-04T05:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,81.46,77.59,238.92,49.96,ok
2026-03-04T06:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,228.25,208.18,225.05,50.05,ok
2026-03-04T07:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,230.4,239.45,227.0,49.96,ok
2026-03-04T08:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,74.07,60.51,222.83,50.02,ok
2026-03-04T09:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,210.9,190.7,220.46,49.98,ok
2026-03-04T10:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,68.87,61.02,228.07,49.97,ok
2026-03-04T11:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,170.68,149.35,232.14,50.0,ok
2026-03-04T12:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,77.19,59.65,221.19,50.05,ok
2026-03-04T13:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,148.27,129.61,227.89,50.05,ok
2026-03-04T14:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,127.86,113.95,238.71,50.01,ok
2026-03-04T15:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,105.85,98.3,229.39,49.98,ok
2026-03-04T16:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,161.32,177.01,227.36,50.02,ok
2026-03-04T17:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,52.08,50.88,236.94,49.97,ok
2026-03-04T18:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,145.96,160.32,221.85,49.99,ok
2026-03-04T19:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,160.02,162.04,224.74,49.95,ok
2026-03-04T20:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,105.89,108.83,234.07,49.97,ok
2026-03-04T21:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,168.59,138.7,223.3,50.05,ok
2026-03-04T22:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,69.44,66.17,227.7,50.03,ok
2026-03-04T23:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,81.53,85.6,237.27,49.99,ok
2026-03-05T00:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,52.14,57.27,231.33,50.02,ok
2026-03-05T01:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,46.0,39.06,239.59,50.03,ok
2026-03-05T02:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,91.67,91.13,229.96,49.97,ok
2026-03-05T03:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,42.06,34.82,236.44,50.03,ok
2026-03-05T04:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,26.99,28.52,221.11,49.97,ok
2026-03-05T05:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,93.15,74.41,228.45,50.0,ok
2026-03-05T06:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,139.13,125.5,222.89,49.97,ok
2026-03-05T07:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,237.92,189.64,237.08,50.04,ok
2026-03-05T08:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,185.58,211.4,236.67,49.97,ok
2026-03-05T09:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,221.76,245.1,231.6,49.95,ok
2026-03-05T10:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,102.45,96.55,220.68,50.04,ok
2026-03-05T11:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,57.75,64.01,223.72,49.95,ok
2026-03-05T12:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,66.12,76.57,232.28,50.01,maintenance
2026-03-05T13:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,77.71,73.71,234.92,49.97,ok
2026-03-05T14:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,58.21,52.13,228.36,49.99,ok
2026-03-05T15:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,143.17,133.51,238.59,50.0,ok
2026-03-05T16:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,96.3,93.31,227.12,49.99,ok
2026-03-05T17:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,66.87,56.0,224.59,49.99,ok
2026-03-05T18:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,103.06,105.2,227.8,50.01,ok
2026-03-05T19:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,83.79,72.47,222.7,50.05,ok
2026-03-05T20:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,164.49,158.56,220.11,50.01,ok
2026-03-05T21:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,157.46,157.63,224.75,49.96,ok
2026-03-05T22:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,148.29,141.77,238.16,49.98,maintenance
2026-03-05T23:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,144.1,117.74,237.0,50.03,ok
2026-03-06T00:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,33.5,35.63,227.44,49.99,ok
2026-03-06T01:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,34.94,42.88,221.34,50.01,ok
2026-03-06T02:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,100.86,76.86,227.58,50.01,ok
2026-03-06T03:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,98.43,94.33,229.91,50.01,ok
2026-03-06T04:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,38.94,40.46,232.82,49.98,ok
2026-03-06T05:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,89.46,84.26,222.99,50.02,maintenance
2026-03-06T06:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,153.59,157.8,224.33,49.95,maintenance
2026-03-06T07:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,94.96,91.74,238.52,50.01,ok
2026-03-06T08:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,61.33,56.44,238.82,50.0,ok
2026-03-06T09:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,99.79,80.34,229.51,50.04,ok
2026-03-06T10:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,47.64,57.45,232.33,49.95,ok
2026-03-06T11:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,77.36,83.52,229.25,50.03,ok
2026-03-06T12:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,57.36,43.29,221.57,50.0,ok
2026-03-06T13:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,138.46,142.16,224.26,50.0,ok
2026-03-06T14:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,105.45,81.82,231.85,49.96,ok
2026-03-06T15:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,135.11,115.68,229.37,50.03,ok
2026-03-06T16:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,121.88,105.13,224.94,50.04,ok
2026-03-06T17:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,151.61,132.37,239.64,50.04,ok
2026-03-06T18:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,253.22,205.19,232.73,50.03,ok
2026-03-06T19:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,244.71,255.43,229.87,50.0,ok
2026-03-06T20:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,119.25,100.81,226.25,50.03,ok
2026-03-06T21:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,192.75,198.66,221.08,49.97,ok
2026-03-06T22:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,145.9,126.15,227.54,50.01,ok
2026-03-06T23:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,86.99,86.66,239.09,50.04,ok
2026-03-07T00:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,108.64,56.31,223.12,50.04,ok
2026-03-07T01:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,90.46,99.1,220.65,50.04,ok
2026-03-07T02:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,63.27,32.43,222.98,50.05,maintenance
2026-03-07T03:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,33.54,17.07,239.62,49.96,ok
2026-03-07T04:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,40.17,27.0,237.69,50.03,ok
2026-03-07T05:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,40.81,59.09,233.29,50.02,ok
2026-03-07T06:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,99.19,49.56,238.69,50.05,ok
2026-03-07T07:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,206.24,257.37,229.61,49.98,ok
2026-03-07T08:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,81.44,90.23,229.95,50.0,ok
2026-03-07T09:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,135.56,139.62,225.83,49.96,ok
2026-03-07T10:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,156.55,79.32,237.53,49.98,ok
2026-03-07T11:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,84.04,93.04,221.29,50.03,ok
2026-03-07T12:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,174.75,90.59,226.72,50.03,ok
2026-03-07T13:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,85.71,46.96,237.08,49.99,ok
2026-03-07T14:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,124.48,153.09,221.64,50.01,ok
2026-03-07T15:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,93.24,106.44,220.4,50.0,ok
2026-03-07T16:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,176.81,107.69,233.45,50.0,ok
2026-03-07T17:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,95.66,55.64,224.28,50.04,ok
2026-03-07T18:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,192.65,242.16,234.78,50.01,ok
2026-03-07T19:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,268.29,151.43,237.29,50.02,ok
2026-03-07T20:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,121.45,124.64,228.7,50.02,ok
2026-03-07T21:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,150.51,74.87,233.35,50.02,ok
2026-03-07T22:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,87.91,48.23,233.83,49.96,ok
2026-03-07T23:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,59.7,71.54,235.88,50.01,ok
2026-03-08T00:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,42.58,49.33,221.84,50.0,maintenance
2026-03-08T01:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,61.12,28.33,225.1,49.99,ok
2026-03-08T02:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,69.94,39.6,222.94,50.05,ok
2026-03-08T03:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,84.99,59.85,231.74,49.99,ok
2026-03-08T04:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,37.71,39.85,225.59,49.98,ok
2026-03-08T05:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,65.3,60.63,238.0,50.0,ok
2026-03-08T06:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,211.75,112.94,227.26,50.01,ok
2026-03-08T07:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,190.27,243.28,230.59,49.94,ok
2026-03-08T08:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,107.97,60.55,227.14,50.04,ok
2026-03-08T09:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,151.7,161.64,233.09,50.04,ok
2026-03-08T10:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,59.4,43.93,230.43,49.96,ok
2026-03-08T11:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,51.34,32.18,220.42,50.04,ok
2026-03-08T12:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,124.9,71.1,220.18,50.02,ok
2026-03-08T13:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,146.22,184.29,222.1,49.98,ok
2026-03-08T14:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,70.85,48.88,231.67,50.0,ok
2026-03-08T15:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,125.52,85.55,221.79,50.02,ok
2026-03-08T16:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,113.23,73.03,231.72,49.97,ok
2026-03-08T17:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,57.66,76.41,239.11,49.95,ok
2026-03-08T18:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,75.92,47.01,238.24,50.02,ok
2026-03-08T19:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,199.83,218.35,230.05,49.98,ok
2026-03-08T20:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,123.78,73.17,232.16,49.99,ok
2026-03-08T21:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,228.58,126.44,222.87,50.02,ok
2026-03-08T22:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,133.28,69.18,223.61,50.04,ok
2026-03-08T23:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,45.49,51.55,239.86,49.95,maintenance
2026-03-09T00:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,68.82,70.56,226.87,49.97,ok
2026-03-09T01:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,61.89,62.23,226.71,50.02,ok
2026-03-09T02:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,77.58,83.35,231.97,49.97,ok
2026-03-09T03:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,34.42,29.81,234.5,50.04,ok
2026-03-09T04:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,29.39,28.97,228.22,49.99,ok
2026-03-09T05:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,68.15,68.98,223.69,50.02,ok
2026-03-09T06:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,170.87,151.93,230.52,50.05,ok
2026-03-09T07:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,170.18,140.16,233.64,49.97,ok
2026-03-09T08:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,154.81,124.97,235.72,49.96,ok
2026-03-09T09:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,128.31,135.61,227.93,50.03,ok
2026-03-09T10:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,99.54,90.48,223.66,50.04,ok
2026-03-09T11:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,152.53,123.38,222.76,49.97,ok
2026-03-09T12:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,180.6,157.05,238.75,50.02,ok
2026-03-09T13:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,95.86,79.3,230.89,49.98,ok
2026-03-09T14:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,94.05,79.26,220.79,50.05,ok
2026-03-09T15:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,106.66,90.54,237.99,49.98,ok
2026-03-09T16:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,128.62,105.11,223.72,49.99,ok
2026-03-09T17:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,56.0,68.46,222.41,49.98,ok
2026-03-09T18:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,200.14,157.13,233.8,50.05,ok
2026-03-09T19:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,144.57,123.28,221.78,49.99,maintenance
2026-03-09T20:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,154.68,148.79,233.31,49.96,ok
2026-03-09T21:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,96.18,73.7,231.49,49.96,ok
2026-03-09T22:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,100.64,107.5,236.4,50.01,ok
2026-03-09T23:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,87.46,100.36,234.69,49.96,ok
2026-03-10T00:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,78.21,58.42,234.19,49.99,ok
2026-03-10T01:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,66.36,72.3,233.35,50.05,ok
2026-03-10T02:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,103.31,96.05,230.09,50.0,ok
2026-03-10T03:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,42.76,46.89,226.08,49.96,ok
2026-03-10T04:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,31.26,29.11,236.53,49.99,ok
2026-03-10T05:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,91.88,85.23,235.23,49.97,ok
2026-03-10T06:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,189.92,203.49,238.04,49.99,ok
2026-03-10T07:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,178.25,187.06,224.04,49.95,ok
2026-03-10T08:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,65.98,50.7,229.75,50.0,maintenance
2026-03-10T09:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,227.73,232.36,223.18,49.96,ok
2026-03-10T10:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,51.81,55.22,232.31,50.0,ok
2026-03-10T11:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,57.09,56.83,222.69,49.97,ok
2026-03-10T12:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,101.14,107.62,225.21,49.95,ok
2026-03-10T13:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,151.94,137.24,229.89,49.97,ok
2026-03-10T14:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,105.3,90.09,222.31,49.96,ok
2026-03-10T15:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,103.45,115.97,221.15,50.02,ok
2026-03-10T16:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,95.08,94.14,233.56,50.01,ok
2026-03-10T17:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,133.24,143.85,222.49,49.98,ok
2026-03-10T18:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,115.99,101.8,234.69,49.97,ok
2026-03-10T19:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,153.26,135.87,221.4,50.03,ok
2026-03-10T20:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,204.63,215.43,227.9,50.05,ok
2026-03-10T21:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,253.51,261.99,230.21,50.03,ok
2026-03-10T22:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,173.56,178.33,234.12,49.99,ok
2026-03-10T23:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,261.98,282.82,228.24,50.03,ok
2026-03-11T00:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,84.29,81.74,228.76,49.96,ok
2026-03-11T01:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,25.1,20.91,230.4,49.99,ok
2026-03-11T02:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,34.78,38.69,227.48,49.97,maintenance
2026-03-11T03:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,46.13,37.73,223.82,50.04,ok
2026-03-11T04:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,89.49,77.03,221.13,49.96,ok
2026-03-11T05:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,66.04,53.91,239.89,50.01,ok
2026-03-11T06:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,169.5,164.36,226.15,49.96,ok
2026-03-11T07:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,68.34,57.82,238.32,50.05,ok
2026-03-11T08:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,154.48,151.22,238.68,49.99,ok
2026-03-11T09:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,214.14,200.42,238.12,49.99,ok
2026-03-11T10:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,industrial,54.7,52.54,227.99,50.04,ok
2026-03-11T11:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,104.63,110.07,222.28,49.96,ok
2026-03-11T12:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,106.87,109.03,225.25,50.02,ok
2026-03-11T13:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,84.95,87.92,232.98,49.99,ok
2026-03-11T14:11:15.611772,Marrakech-Safi,Bin el Ouidane Dam,residential,63.09,63.55,225.89,50.01,ok
2026-03-11T15:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,industrial,111.33,95.66,229.49,49.99,ok
2026-03-11T16:11:15.611772,Marrakech-Safi,Safi Thermal Power Station,residential,52.55,43.32,223.32,49.95,ok
